Timestamp;SetSpeed;x
1697089;-118;-101
1698083;-122;-106
1699082;-126;-107
1700102;-131;-109
1701083;-135;-115
1702085;-139;-120
1703090;-144;-123
1704083;-148;-127
1705087;-152;-132
1706089;-156;-136
1707086;-161;-140
1708088;-165;-144
1709088;-169;-148
1710083;-174;-152
1711104;-178;-157
1712086;-182;-160
1713088;-186;-163
1714086;-191;-166
1715088;-195;-172
1716085;-199;-175
1717088;-203;-178
1718085;-207;-184
1719083;-212;-187
1720088;-216;-189
1721083;-220;-190
1722101;-224;-195
1723084;-228;-200
1724086;-232;-203
1725084;-237;-207
1726086;-241;-213
1727084;-245;-218
1728086;-249;-220
1729086;-253;-225
1730088;-257;-230
1731086;-261;-234
1732115;-265;-236
1733174;-269;-239
1734087;-273;-242
1735089;-278;-247
1736087;-282;-249
1737089;-286;-255
1738085;-290;-258
1739088;-294;-259
1740084;-298;-261
1741086;-302;-267
1742082;-305;-272
1743084;-309;-277
1744114;-313;-278
1745104;-317;-283
1746082;-321;-287
1747087;-325;-290
1748088;-329;-292
1749087;-333;-295
1750089;-337;-298
1751085;-341;-302
1752087;-344;-306
1753084;-348;-307
1754085;-352;-312
1755188;-356;-379
1756089;-360;-325
1757083;-363;-328
1758087;-367;-331
1759084;-371;-334
1760088;-375;-338
1761090;-378;-341
1762086;-382;-344
1763087;-386;-348
1764084;-389;-350
1765086;-393;-352
1766127;-397;-355
1767083;-400;-362
1768085;-404;-364
1769084;-407;-367
1770085;-411;-371
1771082;-414;-375
1772083;-418;-377
1773088;-422;-380
1774083;-425;-384
1775088;-429;-388
1776083;-432;-393
1777088;-435;-397
1778157;-439;-400
1779086;-442;-401
1780089;-446;-401
1781086;-449;-406
1782088;-452;-413
1783086;-456;-416
1784088;-459;-417
1785085;-462;-420
1786088;-466;-425
1787085;-469;-429
1788088;-472;-431
1789118;-475;-434
1790085;-479;-437
1791088;-482;-439
1792086;-485;-443
1793088;-488;-447
1794085;-491;-448
1795088;-494;-454
1796085;-498;-460
1797088;-501;-463
1798085;-504;-465
1799083;-507;-468
1800150;-510;-472
1801086;-513;-474
1802088;-516;-477
1803085;-519;-481
1804085;-522;-485
1805089;-525;-488
1806083;-527;-491
1807087;-530;-494
1808089;-533;-498
1809088;-536;-503
1810089;-539;-507
1811162;-542;-508
1812082;-544;-511
1813084;-547;-514
1814088;-550;-516
1815082;-553;-519
1816086;-555;-523
1817088;-558;-525
1818084;-561;-528
1819088;-563;-529
1820085;-566;-532
1821086;-568;-536
1822083;-571;-539
1823123;-573;-544
1824088;-576;-548
1825082;-578;-551
1826087;-581;-554
1827088;-583;-556
1828085;-586;-559
1829089;-588;-562
1830085;-591;-565
1831087;-593;-565
1832083;-595;-568
1833085;-597;-571
1834097;-600;-575
1835086;-602;-576
1836088;-604;-580
1837084;-606;-581
1838086;-609;-583
1839087;-611;-584
1840089;-613;-585
1841086;-615;-588
1842088;-617;-587
1843086;-619;-590
1844088;-621;-593
1845102;-623;-596
1846084;-625;-598
1847087;-627;-599
1848084;-629;-601
1849089;-631;-605
1850086;-633;-607
1851089;-635;-608
1852086;-637;-609
1853088;-638;-611
1854086;-640;-610
1855088;-642;-610
1856101;-644;-611
1857083;-645;-612
1858085;-647;-614
1859085;-649;-615
1860088;-650;-616
1861085;-652;-617
1862088;-654;-621
1863086;-655;-625
1864088;-657;-625
1865085;-658;-625
1866103;-660;-628
1867085;-661;-629
1868088;-662;-630
1869086;-664;-630
1870087;-665;-630
1871083;-667;-631
1872085;-668;-632
1873089;-669;-633
1874083;-670;-634
1875087;-672;-635
1876089;-673;-636
1877101;-674;-637
1878082;-675;-638
1879087;-676;-639
1880086;-678;-639
1881082;-679;-638
1882084;-680;-638
1883088;-681;-638
1884082;-682;-637
1885086;-683;-638
1886088;-684;-640
1887084;-685;-642
1888103;-685;-644
1889086;-686;-646
1890088;-687;-647
1891085;-688;-645
1892086;-689;-645
1893083;-689;-646
1894084;-690;-648
1895089;-691;-648
1896083;-692;-647
1897087;-692;-649
1898088;-693;-650
1899097;-693;-652
1900086;-694;-651
1901088;-695;-651
1902084;-695;-652
1903086;-696;-651
1904083;-696;-648
1905086;-696;-650
1906083;-697;-654
1907085;-697;-653
1908083;-698;-651
1909088;-698;-653
1910102;-698;-653
1911084;-698;-652
1912087;-699;-653
1913084;-699;-652
1914087;-699;-649
1915084;-699;-651
1916086;-699;-655
1917084;-699;-653
1918086;-699;-654
1919086;-699;-658
1920088;-699;-663
1921101;-699;-668
1922083;-699;-673
1923086;-699;-675
1924084;-699;-676
1925086;-699;-679
1926083;-699;-680
1927086;-699;-681
1928083;-699;-679
1929088;-698;-680
1930085;-698;-680
1931088;-698;-679
1932100;-698;-681
1933089;-697;-682
1934083;-697;-679
1935087;-696;-675
1936088;-696;-675
1937084;-696;-674
1938086;-695;-676
1939085;-695;-675
1940086;-694;-674
1941083;-693;-675
1942084;-693;-674
1943099;-692;-673
1944088;-692;-670
1945082;-691;-670
1946086;-690;-667
1947087;-689;-667
1948084;-689;-667
1949088;-688;-665
1950085;-687;-663
1951087;-686;-664
1952083;-685;-664
1953085;-685;-661
1954102;-684;-660
1955083;-683;-657
1956085;-682;-657
1957089;-681;-655
1958083;-680;-655
1959082;-679;-654
1960084;-678;-652
1961088;-676;-654
1962089;-675;-652
1963086;-674;-651
1964087;-673;-650
1965098;-672;-650
1966087;-670;-648
1967088;-669;-644
1968085;-668;-640
1969089;-667;-639
1970087;-665;-638
1971089;-664;-638
1972086;-662;-635
1973089;-661;-633
1974086;-660;-634
1975088;-658;-633
1976103;-657;-631
1977085;-655;-627
1978088;-654;-627
1979088;-652;-627
1980082;-650;-625
1981087;-649;-622
1982082;-647;-621
1983087;-645;-620
1984089;-644;-618
1985087;-642;-617
1986089;-640;-615
1987096;-638;-615
1988086;-637;-612
1989084;-635;-611
1990089;-633;-611
1991083;-631;-609
1992088;-629;-606
1993083;-627;-604
1994088;-625;-603
1995082;-623;-602
1996088;-621;-602
1997082;-619;-600
1998097;-617;-600
1999082;-615;-599
2000083;-613;-597
2001086;-611;-598
2002088;-609;-600
2003084;-606;-596
2004086;-604;-591
2005082;-602;-588
2006084;-600;-589
2007088;-597;-588
2008090;-595;-583
2009102;-593;-582
2010083;-591;-581
2011085;-588;-581
2012089;-586;-580
2013083;-583;-579
2014087;-581;-577
2015088;-578;-575
2016085;-576;-575
2017086;-573;-571
2018083;-571;-568
2019087;-568;-566
2020097;-566;-564
2021086;-563;-563
2022088;-561;-561
2023085;-558;-560
2024086;-555;-558
2025083;-553;-556
2026084;-550;-553
2027088;-547;-550
2028082;-544;-549
2029089;-542;-545
2030083;-539;-544
2031099;-536;-543
2032088;-533;-540
2033082;-530;-536
2034086;-527;-534
2035089;-525;-532
2036086;-522;-531
2037088;-519;-529
2038085;-516;-525
2039083;-513;-520
2040088;-510;-517
2041082;-507;-516
2042100;-504;-512
2043089;-501;-507
2044084;-498;-506
2045090;-494;-504
2046084;-491;-501
2047089;-488;-497
2048084;-485;-493
2049084;-482;-490
2050086;-479;-488
2051084;-475;-485
2052086;-472;-482
2053099;-469;-476
2054086;-466;-471
2055086;-462;-470
2056088;-459;-469
2057086;-456;-465
2058088;-452;-463
2059088;-449;-459
2060083;-446;-453
2061088;-442;-449
2062082;-439;-447
2063087;-435;-444
2064102;-432;-441
2065083;-429;-439
2066084;-425;-437
2067088;-422;-433
2068090;-418;-429
2069089;-414;-424
2070082;-411;-423
2071087;-407;-419
2072088;-404;-416
2073085;-400;-415
2074086;-397;-411
2075100;-393;-409
2076089;-389;-403
2077083;-386;-398
2078087;-382;-394
2079084;-378;-392
2080088;-375;-389
2081089;-371;-385
2082086;-367;-382
2083087;-363;-379
2084084;-360;-377
2085086;-356;-373
2086098;-352;-370
2087085;-348;-366
2088086;-344;-360
2089082;-341;-359
2090086;-337;-358
2091088;-333;-354
2092084;-329;-348
2093086;-325;-342
2094082;-321;-338
2095084;-317;-333
2096115;-313;-327
2097100;-309;-323
2098089;-305;-318
2099085;-302;-310
2100082;-298;-305
2101085;-294;-303
2102082;-290;-298
2103084;-286;-294
2104089;-282;-291
2105084;-278;-285
2106089;-273;-280
2107110;-269;-277
2108097;-265;-273
2109082;-261;-268
2110085;-257;-265
2111082;-253;-261
2112085;-249;-257
2113082;-245;-253
2114084;-241;-248
2115089;-237;-242
2116084;-232;-238
2117089;-228;-234
2118110;-224;-232
2119100;-220;-229
2120082;-216;-226
2121085;-212;-222
2122082;-207;-218
2123085;-203;-215
2124082;-199;-210
2125084;-195;-204
2126082;-191;-197
2127084;-186;-192
2128089;-182;-188
2129086;-178;-184
2130110;-174;-181
2131099;-169;-176
2132087;-165;-172
2133089;-161;-169
2134085;-156;-164
2135087;-152;-160
2136083;-148;-157
2137085;-144;-153
2138089;-139;-147
2139085;-135;-143
2140082;-131;-139
2141110;-126;-135
2142099;-122;-132
2143086;-118;-127
2144083;-113;-121
2145084;-109;-117
2146088;-105;-113
2147082;-100;-109
2148086;-96;-105
2149082;-92;-101
2150087;-87;-98
2151088;-83;-92
2152085;-78;-87
2153100;-74;-84
2154087;-70;-80
2155084;-65;-73
2156085;-61;-68
2157089;-57;-64
2158083;-52;-59
2159083;-48;-56
2160084;-43;-52
2161088;-39;-46
2162082;-35;-42
2163086;-30;-38
2164088;-26;-35
2165102;-21;-29
2166084;-17;-28
2167087;-13;-23
2168084;-8;-19
2169089;-4;-15
2170086;0;-11
2171089;0;-5
2172086;4;-1
2173088;8;4
2174086;13;8
2175125;17;10
2176085;21;12
2177087;26;18
2178085;30;25
2179082;35;27
2180087;39;30
2181089;43;33
2182087;48;37
2183089;52;43
2184086;57;47
2185089;61;50
2186086;65;51
2187102;70;55
2188084;74;59
2189082;78;64
2190087;83;70
2191089;87;75
2192087;92;78
2193089;96;83
2194086;100;89
2195088;105;91
2196085;109;94
2197154;113;98
2198085;118;102
2199082;122;108
2200087;126;114
2201088;131;119
2202085;135;122
2203086;139;126
2204083;144;130
2205084;148;134
2206089;152;138
2207083;156;141
2208087;161;144
2209110;165;146
2210083;169;152
2211085;174;157
2212089;178;158
2213083;182;163
2214087;186;169
2215089;191;175
2216085;195;179
2217087;199;181
2218084;203;184
2219088;207;188
2220100;212;194
2221089;216;198
2222083;220;200
2223087;224;203
2224089;228;206
2225085;232;208
2226087;237;213
2227083;241;219
2228085;245;223
2229084;249;227
2230085;253;230
2231100;257;236
2232082;261;242
2233085;265;245
2234082;269;248
2235085;273;252
2236082;278;254
2237084;282;257
2238089;286;260
2239087;290;263
2240084;294;268
2241161;298;270
2242089;302;272
2243084;305;277
2244089;309;284
2245083;313;289
2246088;317;291
2247083;321;295
2248088;325;298
2249085;329;302
2250082;333;307
2251085;337;310
2252119;341;312
2253088;344;315
2254083;348;317
2255088;352;321
2256082;356;324
2257087;360;330
2258082;363;333
2259082;367;336
2260084;371;338
2261089;375;343
2262082;378;350
2263086;382;353
2264097;386;354
2265086;389;354
2266088;393;357
2267085;397;361
2268086;400;365
2269085;404;369
2270087;407;372
2271083;411;376
2272085;414;381
2273089;418;386
2274083;422;390
2275103;425;391
2276084;429;394
2277086;432;397
2278083;435;400
2279087;439;404
2280084;442;406
2281085;446;408
2282082;449;414
2283083;452;417
2284087;456;419
2285089;459;421
2286100;462;424
2287089;466;427
2288083;469;431
2289082;472;434
2290084;475;437
2291088;479;439
2292089;482;442
2293086;485;445
2294088;488;447
2295084;491;452
2296218;494;405
2297181;498;459
2298085;501;462
2299083;504;466
2300088;507;468
2301083;510;468
2302088;513;471
2303082;516;476
2304087;519;478
2305082;522;478
2306087;525;480
2307089;527;485
2308087;530;489
2309097;533;492
2310087;536;494
2311082;539;500
2312087;542;501
2313089;544;503
2314087;547;508
2315089;550;508
2316086;553;511
2317089;555;515
2318086;558;517
2319083;561;518
2320102;563;523
2321084;566;525
2322087;568;527
2323084;571;530
2324087;573;533
2325084;576;536
2326086;578;539
2327083;581;540
2328084;583;542
2329082;586;547
2330084;588;551
2331099;591;553
2332087;593;556
2333089;595;560
2334086;597;564
2335087;600;565
2336084;602;566
2337086;604;568
2338082;606;572
2339086;609;575
2340083;611;578
2341084;613;581
2342102;615;584
2343084;617;587
2344086;619;590
2345082;621;592
2346084;623;597
2347088;625;601
2348089;627;604
2349089;629;604
2350082;631;605
2351087;633;607
2352088;635;609
2353103;637;611
2354084;638;614
2355086;640;613
2356082;642;616
2357084;644;622
2358088;645;624
2359084;647;625
2360089;649;629
2361082;650;631
2362087;652;634
2363089;654;635
2364101;655;638
2365083;657;639
2366085;658;641
2367083;660;644
2368085;661;647
2369085;662;647
2370088;664;647
2371085;665;650
2372088;667;654
2373085;668;653
2374097;669;653
2375087;670;654
2376082;672;656
2377087;673;657
2378089;674;657
2379089;675;658
2380084;676;662
2381089;678;666
2382083;679;665
2383089;680;664
2384083;681;664
2385088;682;666
2386098;683;667
2387088;684;667
2388083;685;669
2389083;685;670
2390085;686;669
2391083;687;670
2392085;688;673
2393089;689;673
2394089;689;676
2395085;690;675
2396087;691;676
2397104;692;676
2398088;692;676
2399084;693;677
2400089;693;678
2401082;694;676
2402086;695;675
2403088;695;675
2404084;696;676
2405086;696;676
2406082;696;677
2407084;697;676
2408102;697;674
2409086;698;675
2410088;698;677
2411084;698;678
2412086;698;679
2413083;699;679
2414084;699;679
2415088;699;679
2416082;699;678
2417086;699;678
2418088;699;678
2419102;699;677
2420083;699;678
2421085;699;678
2422082;699;677
2423083;699;677
2424088;699;679
2425089;699;679
2426086;699;678
2427087;699;678
2428085;699;677
2429082;699;674
2430102;698;675
2431084;698;677
2432086;698;676
2433084;698;674
2434086;697;675
2435084;697;676
2436086;696;677
2437083;696;677
2438086;696;678
2439086;695;678
2440088;695;675
2441099;694;677
2442089;693;677
2443084;693;674
2444089;692;674
2445083;692;676
2446089;691;676
2447083;690;675
2448088;689;674
2449085;689;672
2450083;688;673
2451099;687;674
2452084;686;674
2453086;685;675
2454084;685;676
2455086;684;675
2456083;683;675
2457086;682;674
2458083;681;675
2459086;680;674
2460089;679;674
2461083;678;672
2462087;676;671
2463100;675;669
2464087;674;670
2465084;673;670
2466085;672;671
2467089;670;669
2468083;669;669
2469082;668;668
2470084;667;666
2471088;665;664
2472090;664;663
2473086;662;665
2474104;661;664
2475082;660;662
2476087;658;659
2477088;657;657
2478085;655;657
2479089;654;656
2480086;652;655
2481087;650;654
2482084;649;651
2483086;647;649
2484082;645;649
2485101;644;647
2486082;642;647
2487084;640;646
2488089;638;642
2489085;637;641
2490089;635;640
2491083;633;637
2492087;631;634
2493089;629;632
2494086;627;631
2495088;625;629
2496086;623;627
2497098;621;624
2498086;619;623
2499086;617;624
2500088;615;620
2501085;613;615
2502088;611;612
2503086;609;609
2504088;606;607
2505282;604;547
2506086;602;601
2507089;600;597
2508140;597;593
2509086;595;592
2510089;593;590
2511086;591;588
2512089;588;586
2513086;586;584
2514088;583;582
2515085;581;580
2516088;578;578
2517085;576;572
2518088;573;570
2519114;571;569
2520098;568;566
2521088;566;563
2522083;563;559
2523088;561;554
2524089;558;552
2525084;555;550
2526085;553;549
2527082;550;544
2528083;547;540
2529083;544;538
2530084;542;535
2531182;539;533
2532085;536;530
2533087;533;529
2534083;530;525
2535085;527;520
2536089;525;517
2537083;522;515
2538087;519;513
2539083;516;508
2540088;513;505
2541089;510;502
2542123;507;499
2543086;504;496
2544088;501;492
2545084;498;490
2546086;494;489
2547082;491;487
2548084;488;485
2549083;485;481
2550084;482;476
2551089;479;473
2552083;475;470
2553131;472;468
2554089;469;462
2555083;466;459
2556088;462;457
2557089;459;453
2558086;456;451
2559083;452;447
2560088;449;442
2561083;446;440
2562088;442;439
2563082;439;435
2564087;435;431
2565100;432;427
2566089;429;425
2567084;425;423
2568082;422;419
2569087;418;415
2570084;414;412
2571086;411;408
2572084;407;403
2573086;404;402
2574084;400;399
2575086;397;396
2576112;393;393
2577086;389;390
2578089;386;388
2579089;382;386
2580083;378;383
2581088;375;378
2582083;371;373
2583088;367;367
2584082;363;364
2585088;360;363
2586082;356;358
2587132;352;354
2588083;348;353
2589088;344;349
2590084;341;346
2591085;337;342
2592089;333;338
2593083;329;334
2594087;325;331
2595089;321;327
2596085;317;323
2597086;313;320
2598170;309;317
2599085;305;315
2600087;302;311
2601083;298;307
2602085;294;303
2603089;290;301
2604083;286;296
2605087;282;289
2606089;278;288
2607085;273;286
2608087;269;284
2609100;265;279
2610089;261;276
2611082;257;273
2612087;253;270
2613088;249;268
2614085;245;263
2615087;241;255
2616083;237;249
2617085;232;245
2618089;228;242
2619085;224;238
2620097;220;235
2621085;216;232
2622087;212;227
2623084;207;223
2624086;203;219
2625083;199;216
2626085;195;211
2627083;191;207
2628085;186;204
2629085;182;200
2630087;178;195
2631100;174;190
2632082;169;186
2633084;165;184
2634090;161;181
2635084;156;175
2636089;152;170
2637084;148;167
2638089;144;163
2639086;139;158
2640084;135;157
2641086;131;154
2642099;126;147
2643089;122;140
2644083;118;136
2645089;113;134
2646083;109;130
2647088;105;126
2648083;100;119
2649083;96;117
2650085;92;113
2651083;87;107
2652085;83;103
2653100;78;98
2654089;74;94
2655083;70;90
2656087;65;86
2657088;61;83
2658084;57;79
2659088;52;75
2660085;48;70
2661086;43;64
2662083;39;60
2663104;35;57
2664085;30;53
2665087;26;49
2666084;21;44
2667085;17;40
2668089;13;36
2669086;8;32
2670082;4;27
2671084;0;22
2672088;-4;19
2673089;-8;15
2674103;-13;11
2675084;-17;7
2676086;-21;3
2677082;-26;-3
2678083;-30;-5
2679083;-35;-9
2680084;-39;-14
2681089;-43;-20
2682083;-48;-24
2683087;-52;-27
2684088;-57;-32
2685100;-61;-39
2686089;-65;-40
2687083;-70;-42
2688087;-74;-46
2689083;-78;-52
2690088;-83;-55
2691082;-87;-60
2692088;-92;-64
2693082;-96;-66
2694087;-100;-71
2695089;-105;-77
2696100;-109;-83
2697082;-113;-85
2698085;-118;-89
2699085;-122;-93
2700087;-126;-97
2701084;-131;-102
2702087;-135;-105
2703084;-139;-111
2704087;-144;-116
2705084;-148;-117
2706086;-152;-121
2707114;-156;-126
2708098;-161;-129
2709083;-165;-133
2710085;-169;-137
2711083;-174;-142
2712085;-178;-145
2713082;-182;-149
2714084;-186;-155
2715082;-191;-159
2716085;-195;-161
2717082;-199;-167
2718096;-203;-172
2719089;-207;-176
2720084;-212;-178
2721087;-216;-182
2722088;-220;-187
2723084;-224;-191
2724086;-228;-193
2725083;-232;-197
2726084;-237;-202
2727088;-241;-206
2728082;-245;-209
2729099;-249;-214
2730087;-253;-218
2731089;-257;-225
2732086;-261;-230
2733087;-265;-232
2734084;-269;-233
2735086;-273;-236
2736082;-278;-242
2737084;-282;-246
2738088;-286;-249
2739084;-290;-254
2740097;-294;-258
2741086;-298;-262
2742088;-302;-266
2743084;-305;-271
2744086;-309;-275
2745083;-313;-279
2746084;-317;-284
2747088;-321;-288
2748082;-325;-292
2749089;-329;-298
2750083;-333;-301
2751098;-337;-302
2752087;-341;-306
2753084;-344;-309
2754086;-348;-313
2755082;-352;-316
2756084;-356;-322
2757090;-360;-327
2758084;-363;-331
2759084;-367;-335
2760087;-371;-341
2761084;-375;-347
